WORD,UK PRONUNCIATION,US PRONUNCIATION,URL,TRANSLATE
mate,[meɪt],[meɪt],https://dict.youdao.com/w/eng/mate/#keyfrom=dict2,n.伙伴 v.配对
material,[məˈtɪəriəl],[məˈtɪriəl],https://dict.youdao.com/w/eng/material/#keyfrom=dict2,n.材料，资料，原料
materialism,[məˈtɪəriəlɪzəm],[məˈtɪriəlɪzəm],https://dict.youdao.com/w/eng/materialism/#keyfrom=dict2,n.唯物主义
materialize,[məˈtɪəriəlaɪz],[məˈtɪriəlaɪz],https://dict.youdao.com/w/eng/materialize/#keyfrom=dict2,v.使具体化，物质化
mathematical,[ˌmæθəˈmætɪk(ə)l],[ˌmæθəˈmætɪkl],https://dict.youdao.com/w/eng/mathematical/#keyfrom=dict2,adj.数学的
mathematician,[ˌmæθəməˈtɪʃn],[ˌmæθəməˈtɪʃn],https://dict.youdao.com/w/eng/mathematician/#keyfrom=dict2,n.数字家
mathematics,[ˌmæθəˈmætɪks],[ˌmæθəˈmætɪks],https://dict.youdao.com/w/eng/mathematics/#keyfrom=dict2,n.数学
maths,[mæθs],[mæθs],https://dict.youdao.com/w/eng/maths/#keyfrom=dict2,n.(缩)数学
matinee,[ˈmætɪneɪ],[ˌmætnˈeɪ],https://dict.youdao.com/w/eng/matinee/#keyfrom=dict2,n.日场演出
matter,[ˈmætə(r)],[ˈmætər],https://dict.youdao.com/w/eng/matter/#keyfrom=dict2,n.事情，物资，毛病
mattress,[ˈmætrəs],[ˈmætrəs],https://dict.youdao.com/w/eng/mattress/#keyfrom=dict2,n.床垫
mature,[məˈtʃʊə(r)],[məˈtʃʊr; məˈtʊr],https://dict.youdao.com/w/eng/mature/#keyfrom=dict2,adj.成熟的，到期的
maturity,[məˈtʃʊərəti; məˈtjʊərəti],[məˈtʃʊrətiˌməˈtʊrəti],https://dict.youdao.com/w/eng/maturity/#keyfrom=dict2,n.成熟，到期
maximize,[ˈmæksɪmaɪz],[ˈmæksɪmaɪz],https://dict.youdao.com/w/eng/maximize/#keyfrom=dict2,v.增加到最大程度
maximum,[ˈmæksɪməm],[ˈmæksɪməm],https://dict.youdao.com/w/eng/maximum/#keyfrom=dict2,n.最大量，极限
may,[meɪ],[meɪ],https://dict.youdao.com/w/eng/may/#keyfrom=dict2,n.五月
may,[meɪ],[meɪ],https://dict.youdao.com/w/eng/may/#keyfrom=dict2,v.可以，也许，祝愿
maybe,[ˈmeɪbi],[ˈmeɪbi],https://dict.youdao.com/w/eng/maybe/#keyfrom=dict2,adv.或许，大概
mayor,[meə(r)],[ˈmeɪər],https://dict.youdao.com/w/eng/mayor/#keyfrom=dict2,n.市长
me,[miː; mi],[miː; mi],https://dict.youdao.com/w/eng/me/#keyfrom=dict2,pron.我(宾格)
meadow,[ˈmedəʊ],[ˈmedoʊ],https://dict.youdao.com/w/eng/meadow/#keyfrom=dict2,n.牧场，草地
meal,[miːl],[miːl],https://dict.youdao.com/w/eng/meal/#keyfrom=dict2,n.膳食，一顿饭
mean,[miːn],[miːn],https://dict.youdao.com/w/eng/mean/#keyfrom=dict2,v.打算，意指
meaning,[ˈmiːnɪŋ],[ˈmiːnɪŋ],https://dict.youdao.com/w/eng/meaning/#keyfrom=dict2,n.意义，意图
means,[miːnz],[miːnz],https://dict.youdao.com/w/eng/means/#keyfrom=dict2,n.手段，财力
meantime,[ˈmiːntaɪm],[ˈmiːntaɪm],https://dict.youdao.com/w/eng/meantime/#keyfrom=dict2,adv.同时，在这期间
meanwhile,[ˈmiːnwaɪl],[ˈmiːnwaɪl],https://dict.youdao.com/w/eng/meanwhile/#keyfrom=dict2,adv. & n.在这期间
measure,[ˈmeʒə(r)],[ˈmeʒər],https://dict.youdao.com/w/eng/measure/#keyfrom=dict2,n.尺寸，量具，措施
measurement,[ˈmeʒəmənt],[ˈmeʒərmənt],https://dict.youdao.com/w/eng/measurement/#keyfrom=dict2,n.测量(结果)
meat,[miːt],[miːt],https://dict.youdao.com/w/eng/meat/#keyfrom=dict2,n.肉
mechanic,[məˈkænɪk],[məˈkænɪk],https://dict.youdao.com/w/eng/mechanic/#keyfrom=dict2,n.技工
mechanical,[məˈkænɪkl],[məˈkænɪkl],https://dict.youdao.com/w/eng/mechanical/#keyfrom=dict2,adj.机械的、机动的
mechanically,[məˈkænɪkli],[məˈkænɪkli],https://dict.youdao.com/w/eng/mechanically/#keyfrom=dict2,adv.机械地
mechanics,[məˈkænɪks],[məˈkænɪks],https://dict.youdao.com/w/eng/mechanics/#keyfrom=dict2,n.力学，机械学
mechanism,[ˈmekənɪzəm],[ˈmekənɪzəm],https://dict.youdao.com/w/eng/mechanism/#keyfrom=dict2,n.机制，机械装置
medal,[ˈmedl],[ˈmedl],https://dict.youdao.com/w/eng/medal/#keyfrom=dict2,n.奖章，勋章，纪念章
medical,[ˈmedɪkl],[ˈmedɪkl],https://dict.youdao.com/w/eng/medical/#keyfrom=dict2,adj.医学的，医务的
medicine,[ˈmedsn; ˈmedɪsn],[ˈmedɪsn],https://dict.youdao.com/w/eng/medicine/#keyfrom=dict2,n.药，医学
medieval,[ˌmediˈiːvl],[ˌmediˈiːvlˌˌmiːdˈiːvl],https://dict.youdao.com/w/eng/medieval/#keyfrom=dict2,adj.中世纪的
meditate,[ˈmedɪteɪt],[ˈmedɪteɪt],https://dict.youdao.com/w/eng/meditate/#keyfrom=dict2,v.考虑，沉思
meditation,[ˌmedɪˈteɪʃn],[ˌmedɪˈteɪʃn],https://dict.youdao.com/w/eng/meditation/#keyfrom=dict2,n.考虑，沉思冥想
Mediterranean,[ˌmedɪtəˈreɪniən],[ˌmedɪtəˈreɪniən],https://dict.youdao.com/w/eng/Mediterranean/#keyfrom=dict2,n.地中海
medium,[ˈmiːdiəm],[ˈmiːdiəm],https://dict.youdao.com/w/eng/medium/#keyfrom=dict2,n.中间，媒介，中庸
meek,[miːk],[miːk],https://dict.youdao.com/w/eng/meek/#keyfrom=dict2,adj.温顺的
meet,[miːt],[miːt],https://dict.youdao.com/w/eng/meet/#keyfrom=dict2,v.遇到，会见，迎接
meeting,[ˈmiːtɪŋ],[ˈmiːtɪŋ],https://dict.youdao.com/w/eng/meeting/#keyfrom=dict2,n.会议，集会
melancholy,[ˈmelənkəli; ˈmelənkɒli],[ˈmelənkɑːli],https://dict.youdao.com/w/eng/melancholy/#keyfrom=dict2,n. & adj.忧郁(的)
melody,[ˈmelədi],[ˈmelədi],https://dict.youdao.com/w/eng/melody/#keyfrom=dict2,n.旋律，曲调
melon,[ˈmelən],[ˈmelən],https://dict.youdao.com/w/eng/melon/#keyfrom=dict2,n.瓜，甜瓜
melt,[melt],[melt],https://dict.youdao.com/w/eng/melt/#keyfrom=dict2,v.熔化，融解
member,[ˈmembə(r)],[ˈmembər],https://dict.youdao.com/w/eng/member/#keyfrom=dict2,n.成员，会员
membership,[ˈmembəʃɪp],[ˈmembərʃɪp],https://dict.youdao.com/w/eng/membership/#keyfrom=dict2,n.会员资格，全体成员
memo,[ˈmeməʊ],[ˈmemoʊ],https://dict.youdao.com/w/eng/memo/#keyfrom=dict2,n.备忘录
memoir,[ˈmemwɑː(r)],[ˈmemwɑːr],https://dict.youdao.com/w/eng/memoir/#keyfrom=dict2,n.回忆录
memorial,[məˈmɔːriəl],[məˈmɔːriəl],https://dict.youdao.com/w/eng/memorial/#keyfrom=dict2,adj.纪念的，追悼的
memorize,[ˈmeməraɪz],[ˈmeməraɪz],https://dict.youdao.com/w/eng/memorize/#keyfrom=dict2,v.记住，记忆
memory,[ˈmeməri],[ˈmeməri],https://dict.youdao.com/w/eng/memory/#keyfrom=dict2,n.记忆(力)，回忆
menace,[ˈmenəs],[ˈmenəs],https://dict.youdao.com/w/eng/menace/#keyfrom=dict2,v. & n.威胁，恐吓
mend,[mend],[mend],https://dict.youdao.com/w/eng/mend/#keyfrom=dict2,v.修理，修补，好转
mental,[ˈmentl],[ˈmentl],https://dict.youdao.com/w/eng/mental/#keyfrom=dict2,adj.心理的，精神的
mentality,[menˈtæləti],[menˈtæləti],https://dict.youdao.com/w/eng/mentality/#keyfrom=dict2,n.心理，意识
mention,[ˈmenʃn],[ˈmenʃn],https://dict.youdao.com/w/eng/mention/#keyfrom=dict2,v. & n.提及，讲到
menu,[ˈmenjuː],[ˈmenjuː],https://dict.youdao.com/w/eng/menu/#keyfrom=dict2,n.菜单
mercantile,[ˈmɜːkəntaɪl],[ˈmɜːrkəntiːl],https://dict.youdao.com/w/eng/mercantile/#keyfrom=dict2,n.商品
merchandise,[ˈmɜːtʃəndaɪs],[ˈmɜːrtʃəndaɪsˌˈmɜːrtʃəndaɪz],https://dict.youdao.com/w/eng/merchandise/#keyfrom=dict2,n.商品，货物
merchant,[ˈmɜːtʃənt],[ˈmɜːrtʃənt],https://dict.youdao.com/w/eng/merchant/#keyfrom=dict2,n.商人 adj.商业的
merciful,[ˈmɜːsɪfl],[ˈmɜːrsɪfl],https://dict.youdao.com/w/eng/merciful/#keyfrom=dict2,adj.仁慈的，宽大的
mercury,[ˈmɜːkjəri],[ˈmɜːrkjəri],https://dict.youdao.com/w/eng/mercury/#keyfrom=dict2,n.水星
mercury,[ˈmɜːkjəri],[ˈmɜːrkjəri],https://dict.youdao.com/w/eng/mercury/#keyfrom=dict2,n.汞，水银
mercy,[ˈmɜːsi],[ˈmɜːrsi],https://dict.youdao.com/w/eng/mercy/#keyfrom=dict2,n.宽大，慈悲，怜悯
mere,[mɪə(r)],[mɪr],https://dict.youdao.com/w/eng/mere/#keyfrom=dict2,adj.仅仅的，起码的
merely,[ˈmɪəli],[ˈmɪrli],https://dict.youdao.com/w/eng/merely/#keyfrom=dict2,adv.仅仅，只
merge,[mɜːdʒ],[mɜːrdʒ],https://dict.youdao.com/w/eng/merge/#keyfrom=dict2,v.合并
merit,[ˈmerɪt],[ˈmerɪt],https://dict.youdao.com/w/eng/merit/#keyfrom=dict2,n.价值，功绩 v.应得
mermaid,[ˈmɜːmeɪd],[ˈmɜːrmeɪd],https://dict.youdao.com/w/eng/mermaid/#keyfrom=dict2,n.美人鱼
merry,[ˈmeri],[ˈmeri],https://dict.youdao.com/w/eng/merry/#keyfrom=dict2,adj.欢乐的
mesh,[meʃ],[meʃ],https://dict.youdao.com/w/eng/mesh/#keyfrom=dict2,n.网孔，筛眼
mess,[mes],[mes],https://dict.youdao.com/w/eng/mess/#keyfrom=dict2,n.肮脏，凌乱 v.弄脏
message,[ˈmesɪdʒ],[ˈmesɪdʒ],https://dict.youdao.com/w/eng/message/#keyfrom=dict2,n.音讯，消息
messenger,[ˈmesɪndʒə(r)],[ˈmesɪndʒər],https://dict.youdao.com/w/eng/messenger/#keyfrom=dict2,n.通讯员，使者
metal,[ˈmetl],[ˈmetl],https://dict.youdao.com/w/eng/metal/#keyfrom=dict2,n.金属
metallic,[məˈtælɪk],[məˈtælɪk],https://dict.youdao.com/w/eng/metallic/#keyfrom=dict2,adj.金属的
metallurgy,[məˈtælədʒi],[ˈmetəlɜːrdʒi],https://dict.youdao.com/w/eng/metallurgy/#keyfrom=dict2,n.冶金学
meter,[ˈmiːtə(r)],[ˈmiːtər],https://dict.youdao.com/w/eng/meter/#keyfrom=dict2,n.量器，仪表
method,[ˈmeθəd],[ˈmeθəd],https://dict.youdao.com/w/eng/method/#keyfrom=dict2,n.方法
methodology,[ˌmeθəˈdɒlədʒi],[ˌmeθəˈdɑːlədʒi],https://dict.youdao.com/w/eng/methodology/#keyfrom=dict2,n.方法(论)
meticulous,[məˈtɪkjələs],[məˈtɪkjələs],https://dict.youdao.com/w/eng/meticulous/#keyfrom=dict2,adj.小心翼翼的
meticulously,[məˈtɪkjələsli],[məˈtɪkjələsli],https://dict.youdao.com/w/eng/meticulously/#keyfrom=dict2,adv.胆小地
metre,[ˈmiːtə(r)],[ˈmiːtər],https://dict.youdao.com/w/eng/metre/#keyfrom=dict2,n.米，公尺
metric,[ˈmetrɪk],[ˈmetrɪk],https://dict.youdao.com/w/eng/metric/#keyfrom=dict2,adj.公制的，米的
metropolitan,[ˌmetrəˈpɒlɪtən],[ˌmetrəˈpɑːlɪtən],https://dict.youdao.com/w/eng/metropolitan/#keyfrom=dict2,n.大都市
Mexican,[ˈmeksɪkən],[ˈmeksɪkən],https://dict.youdao.com/w/eng/Mexican/#keyfrom=dict2,n. & adj.墨西哥人(的)
Mexico,[ˈmeksɪkəʊ],[ˈmeksɪkoʊ],https://dict.youdao.com/w/eng/Mexico/#keyfrom=dict2,n.墨西哥
microeconomics,[ˌmaɪkrəʊiːkəˈnɒmɪks; -ekə-],,https://dict.youdao.com/w/eng/microeconomics/#keyfrom=dict2,n.微观经济学
microphone,[ˈmaɪkrəfəʊn],[ˈmaɪkrəfoʊn],https://dict.youdao.com/w/eng/microphone/#keyfrom=dict2,n.扩音器，话筒
microprocessor,[ˌmaɪkrəʊˈprəʊsesə(r)],[ˌmaɪkroʊˈprɑːsesərˌˌmaɪkroʊˈproʊsesər],https://dict.youdao.com/w/eng/microprocessor/#keyfrom=dict2,n.微处理机
microscope,[ˈmaɪkrəskəʊp],[ˈmaɪkrəskoʊp],https://dict.youdao.com/w/eng/microscope/#keyfrom=dict2,n.显微镜
microwave,[ˈmaɪkrəweɪv],[ˈmaɪkrəweɪv],https://dict.youdao.com/w/eng/microwave/#keyfrom=dict2,n.微波
midday,[ˌmɪdˈdeɪ],[ˌmɪdˈdeɪ],https://dict.youdao.com/w/eng/midday/#keyfrom=dict2,n.正午，晌午
middle,[ˈmɪd(ə)l],[ˈmɪd(ə)l],https://dict.youdao.com/w/eng/middle/#keyfrom=dict2,n.当中 adj.中部的
middleman,[ˈmɪdlmæn],[ˈmɪdlmæn],https://dict.youdao.com/w/eng/middleman/#keyfrom=dict2,n.中人，中间人
middling,[ˈmɪdlɪŋ],[ˈmɪdlɪŋ],https://dict.youdao.com/w/eng/middling/#keyfrom=dict2,n.中等的，第二流的
midnight,[ˈmɪdnaɪt],[ˈmɪdnaɪt],https://dict.youdao.com/w/eng/midnight/#keyfrom=dict2,n.午夜
midst,[mɪdst],[mɪdst],https://dict.youdao.com/w/eng/midst/#keyfrom=dict2,n.中间，中部
might,[maɪt],[maɪt],https://dict.youdao.com/w/eng/might/#keyfrom=dict2,v.或许，可以 n.力
mighty,[ˈmaɪti],[ˈmaɪti],https://dict.youdao.com/w/eng/mighty/#keyfrom=dict2,adj.强有力的
migrant,[ˈmaɪɡrənt],[ˈmaɪɡrənt],https://dict.youdao.com/w/eng/migrant/#keyfrom=dict2,adj.迁移的，候鸟的
migrate,[maɪˈɡreɪt],[ˈmaɪɡreɪt],https://dict.youdao.com/w/eng/migrate/#keyfrom=dict2,v.迁移(海外)，移栖
migration,[maɪˈɡreɪʃn],[maɪˈɡreɪʃn],https://dict.youdao.com/w/eng/migration/#keyfrom=dict2,n.迁移，移居海外
mild,[maɪld],[maɪld],https://dict.youdao.com/w/eng/mild/#keyfrom=dict2,adj.温和的，味淡的
mile,[maɪl],[maɪl],https://dict.youdao.com/w/eng/mile/#keyfrom=dict2,n.英里
mileage,[ˈmaɪlɪdʒ],[ˈmaɪlɪdʒ],https://dict.youdao.com/w/eng/mileage/#keyfrom=dict2,n.里程
milestone,[ˈmaɪlstəʊn],[ˈmaɪlstoʊn],https://dict.youdao.com/w/eng/milestone/#keyfrom=dict2,n.里程碑
military,[ˈmɪlətri],[ˈmɪləteri],https://dict.youdao.com/w/eng/military/#keyfrom=dict2,adj.军事的，好斗的
militia,[məˈlɪʃə],[məˈlɪʃə],https://dict.youdao.com/w/eng/militia/#keyfrom=dict2,n.民兵(组织)
milk,[mɪlk],[mɪlk],https://dict.youdao.com/w/eng/milk/#keyfrom=dict2,n.奶，乳夜 v.挤奶
milkman,[ˈmɪlkmən],[ˈmɪlkmən],https://dict.youdao.com/w/eng/milkman/#keyfrom=dict2,n.送奶人
milky,[ˈmɪlki],[ˈmɪlki],https://dict.youdao.com/w/eng/milky/#keyfrom=dict2,adj.加奶的，乳白色的
mill,[mɪl],[mɪl],https://dict.youdao.com/w/eng/mill/#keyfrom=dict2,n.磨坊，工厂 v.滚乱
miller,[ˈmɪlə(r)],[ˈmɪlər],https://dict.youdao.com/w/eng/miller/#keyfrom=dict2,n.磨坊主
millimetre,[ˈmɪlimiːtə(r)],[ˈmɪlimiːtər],https://dict.youdao.com/w/eng/millimetre/#keyfrom=dict2,n.毫米
million,[ˈmɪljən],[ˈmɪljən],https://dict.youdao.com/w/eng/million/#keyfrom=dict2,n.百万
millionaire,[ˌmɪljəˈneə(r)],[ˌmɪljəˈner],https://dict.youdao.com/w/eng/millionaire/#keyfrom=dict2,n.百万富翁
mince,[mɪns],[mɪns],https://dict.youdao.com/w/eng/mince/#keyfrom=dict2,v.切碎，绞碎
mincer,[ˈmɪnsə(r)],[ˈmɪnsər],https://dict.youdao.com/w/eng/mincer/#keyfrom=dict2,n.粉碎机
mind,[maɪnd],[maɪnd],https://dict.youdao.com/w/eng/mind/#keyfrom=dict2,n.头脑，智力 v.介意
mine,[maɪn],[maɪn],https://dict.youdao.com/w/eng/mine/#keyfrom=dict2,pron.我的 n.矿山
miner,[ˈmaɪnə(r)],[ˈmaɪnər],https://dict.youdao.com/w/eng/miner/#keyfrom=dict2,n.矿工
mineral,[ˈmɪnərəl],[ˈmɪnərəl],https://dict.youdao.com/w/eng/mineral/#keyfrom=dict2,n.矿物 adj.矿物的
mingle,[ˈmɪŋɡl],[ˈmɪŋɡl],https://dict.youdao.com/w/eng/mingle/#keyfrom=dict2,v.混合，混入
miniature,[ˈmɪnətʃə(r)],[ˈmɪnətʃərˌˈmɪnətʃʊr],https://dict.youdao.com/w/eng/miniature/#keyfrom=dict2,n.雏形，缩影，袖珍
minicomputer,[ˈmɪnɪkəmˌpjuːtə],[ˈmɪnikəmˈpjuːtər],https://dict.youdao.com/w/eng/minicomputer/#keyfrom=dict2,n.微型计算机
minimize,[ˈmɪnɪmaɪz],[ˈmɪnɪmaɪz],https://dict.youdao.com/w/eng/minimize/#keyfrom=dict2,v.使减到最小
minimum,[ˈmɪnɪməm],[ˈmɪnɪməm],https://dict.youdao.com/w/eng/minimum/#keyfrom=dict2,n.最少量 adj.最小的
minister,[ˈmɪnɪstə(r)],[ˈmɪnɪstər],https://dict.youdao.com/w/eng/minister/#keyfrom=dict2,n.教士，部长，大臣
ministry,[ˈmɪnɪstri],[ˈmɪnɪstri],https://dict.youdao.com/w/eng/ministry/#keyfrom=dict2,n.(政府)部
minor,[ˈmaɪnə(r)],[ˈmaɪnər],https://dict.youdao.com/w/eng/minor/#keyfrom=dict2,adj.较小的，次要的
minority,[maɪˈnɒrəti],[maɪˈnɔːrəti],https://dict.youdao.com/w/eng/minority/#keyfrom=dict2,n.少数，少数民族
mint,[mɪnt],[mɪnt],https://dict.youdao.com/w/eng/mint/#keyfrom=dict2,n.造币厂，薄荷
minus,[ˈmaɪnəs],[ˈmaɪnəs],https://dict.youdao.com/w/eng/minus/#keyfrom=dict2,prep.减去 adj.减的
minute,[ˈmɪnɪt],[ˈmɪnɪt],https://dict.youdao.com/w/eng/minute/#keyfrom=dict2,n.分钟，片刻
miracle,[ˈmɪrəkl],[ˈmɪrəkl],https://dict.youdao.com/w/eng/miracle/#keyfrom=dict2,n.奇迹，令人惊讶的事
miraculous,[mɪˈrækjələs],[mɪˈrækjələs],https://dict.youdao.com/w/eng/miraculous/#keyfrom=dict2,adj.奇迹(般)的
mirror,[ˈmɪrə(r)],[ˈmɪrər],https://dict.youdao.com/w/eng/mirror/#keyfrom=dict2,n.镜子 v.反映
miscarriage,[ˈmɪskærɪdʒ],[ˈmɪskærɪdʒ],https://dict.youdao.com/w/eng/miscarriage/#keyfrom=dict2,n.未到目的地
miscarry,[ˌmɪsˈkæri],[ˌmɪsˈkæri],https://dict.youdao.com/w/eng/miscarry/#keyfrom=dict2,v.未运到(目的地)
mischief,[ˈmɪstʃɪf],[ˈmɪstʃɪf],https://dict.youdao.com/w/eng/mischief/#keyfrom=dict2,n.伤害，恶作剧
miser,[ˈmaɪzə(r)],[ˈmaɪzər],https://dict.youdao.com/w/eng/miser/#keyfrom=dict2,n.吝啬鬼，守财奴
miserable,[ˈmɪzrəbl],[ˈmɪzrəb(ə)l],https://dict.youdao.com/w/eng/miserable/#keyfrom=dict2,adj.悲惨的，糟糕的
misery,[ˈmɪzəri],[ˈmɪzəri],https://dict.youdao.com/w/eng/misery/#keyfrom=dict2,n.痛苦，悲惨，苦难
misfortune,[ˌmɪsˈfɔːtʃuːn],[ˌmɪsˈfɔːrtʃən],https://dict.youdao.com/w/eng/misfortune/#keyfrom=dict2,n.不幸
misgiving,[ˌmɪsˈɡɪvɪŋ],[ˌmɪsˈɡɪvɪŋ],https://dict.youdao.com/w/eng/misgiving/#keyfrom=dict2,n.疑虑，担心
mishandle,[ˌmɪsˈhændl],[ˌmɪsˈhænd(ə)l],https://dict.youdao.com/w/eng/mishandle/#keyfrom=dict2,v.装卸不慎
mishap,[ˈmɪshæp],[ˈmɪshæp],https://dict.youdao.com/w/eng/mishap/#keyfrom=dict2,n.事故
misinterpret,[ˌmɪsɪnˈtɜːprət],[ˌmɪsɪnˈtɜːrprət],https://dict.youdao.com/w/eng/misinterpret/#keyfrom=dict2,v.误解
mislead,[ˌmɪsˈliːd],[ˌmɪsˈliːd],https://dict.youdao.com/w/eng/mislead/#keyfrom=dict2,v.引入歧途
miss,[mɪs],[mɪs],https://dict.youdao.com/w/eng/miss/#keyfrom=dict2,v.未击中 n.小姐
missile,[ˈmɪsaɪl],[ˈmɪs(ə)l],https://dict.youdao.com/w/eng/missile/#keyfrom=dict2,n.导弹，发射物
missing,[ˈmɪsɪŋ],[ˈmɪsɪŋ],https://dict.youdao.com/w/eng/missing/#keyfrom=dict2,adj.丢失的，缺少的
mission,[ˈmɪʃn],[ˈmɪʃ(ə)n],https://dict.youdao.com/w/eng/mission/#keyfrom=dict2,n.使团，使命，天职
missionary,[ˈmɪʃənri],[ˈmɪʃəneri],https://dict.youdao.com/w/eng/missionary/#keyfrom=dict2,n.传教士
mist,[mɪst],[mɪst],https://dict.youdao.com/w/eng/mist/#keyfrom=dict2,n.薄雾 v.使迷糊
mistake,[mɪˈsteɪk],[mɪˈsteɪk],https://dict.youdao.com/w/eng/mistake/#keyfrom=dict2,n.错误，误解 v.搞错
mistaken,[mɪˈsteɪkən],[mɪˈsteɪkən],https://dict.youdao.com/w/eng/mistaken/#keyfrom=dict2,adj.搞错了的，误解的
mister,[ˈmɪstə(r)],[ˈmɪstər],https://dict.youdao.com/w/eng/mister/#keyfrom=dict2,n.先生(缩写为Mr.)
mistress,[ˈmɪstrəs],[ˈmɪstrəs],https://dict.youdao.com/w/eng/mistress/#keyfrom=dict2,n.女主人，情妇
misty,[ˈmɪsti],[ˈmɪsti],https://dict.youdao.com/w/eng/misty/#keyfrom=dict2,adj.雾蒙蒙的，有雾的
misunderstand,[ˌmɪsʌndəˈstænd],[ˌmɪsʌndərˈstænd],https://dict.youdao.com/w/eng/misunderstand/#keyfrom=dict2,v.误解，误会
misunderstanding,[ˌmɪsʌndəˈstændɪŋ],[ˌmɪsʌndərˈstændɪŋ],https://dict.youdao.com/w/eng/misunderstanding/#keyfrom=dict2,n.误会，曲解
mitten,[ˈmɪtn],[ˈmɪtn],https://dict.youdao.com/w/eng/mitten/#keyfrom=dict2,n.连指手套，露指手套
mix,[mɪks],[mɪks],https://dict.youdao.com/w/eng/mix/#keyfrom=dict2,v.混合，配料，交往
mixer,[ˈmɪksə(r)],[ˈmɪksər],https://dict.youdao.com/w/eng/mixer/#keyfrom=dict2,n.混合器
mixture,[ˈmɪkstʃə(r)],[ˈmɪkstʃər],https://dict.youdao.com/w/eng/mixture/#keyfrom=dict2,n.混合物，混和
moan,[məʊn],[moʊn],https://dict.youdao.com/w/eng/moan/#keyfrom=dict2,v. & n.呻吟，悲叹
mob,[mɒb],[mɑːb],https://dict.youdao.com/w/eng/mob/#keyfrom=dict2,n.暴民，乌合之众
mobile,[ˈməʊbaɪl],[ˌmoˈbil],https://dict.youdao.com/w/eng/mobile/#keyfrom=dict2,adj.机动的，流动的
mobilize,[ˈməʊbəlaɪz],[ˈmoʊbəlaɪz],https://dict.youdao.com/w/eng/mobilize/#keyfrom=dict2,v.动员
mock,[mɒk],[mɑːk],https://dict.youdao.com/w/eng/mock/#keyfrom=dict2,v.嘲笑，愚弄
mode,[məʊd],[moʊd],https://dict.youdao.com/w/eng/mode/#keyfrom=dict2,n.方式，方法
model,[ˈmɒd(ə)l],[ˈmɑːdl],https://dict.youdao.com/w/eng/model/#keyfrom=dict2,n.模范，模型，模特儿
moderate,[ˈmɒdərət],[ˈmɑːdərət],https://dict.youdao.com/w/eng/moderate/#keyfrom=dict2,adj.适度的 v.缓和
moderately,[ˈmɒdərətli],[ˈmɑːdərətli],https://dict.youdao.com/w/eng/moderately/#keyfrom=dict2,adv.适度地，适中地
modern,[ˈmɒd(ə)n],[ˈmɑːdərn],https://dict.youdao.com/w/eng/modern/#keyfrom=dict2,adj.现代的，时髦的
modernization,[ˌmɒdənaɪˈzeɪʃn],[ˌmɑːdərnəˈzeɪʃn],https://dict.youdao.com/w/eng/modernization/#keyfrom=dict2,n.现代化
modernize,[ˈmɒdənaɪz],[ˈmɑːdərnaɪz],https://dict.youdao.com/w/eng/modernize/#keyfrom=dict2,v.使现代化
modest,[ˈmɒdɪst],[ˈmɑːdɪst],https://dict.youdao.com/w/eng/modest/#keyfrom=dict2,adj.谦虚的，质朴的
modesty,[ˈmɒdəsti],[ˈmɑːdəsti],https://dict.youdao.com/w/eng/modesty/#keyfrom=dict2,n.谦虚(from www.yywords.com)
modification,[ˌmɒdɪfɪˈkeɪʃn],[ˌmɑːdɪfɪˈkeɪʃ(ə)n],https://dict.youdao.com/w/eng/modification/#keyfrom=dict2,n.修改，缓和
modified,[ˈmɒdɪfaɪd],[ˈmɑːdɪfaɪd],https://dict.youdao.com/w/eng/modified/#keyfrom=dict2,adj.改良的，改进的
modify,[ˈmɒdɪfaɪ],[ˈmɑːdɪfaɪ],https://dict.youdao.com/w/eng/modify/#keyfrom=dict2,v.修改，减轻，修饰
modulate,[ˈmɒdjəleɪt],[ˈmɑːdʒəleɪt],https://dict.youdao.com/w/eng/modulate/#keyfrom=dict2,v.调整，改变
module,[ˈmɒdjuːl],[ˈmɑːdʒuːl],https://dict.youdao.com/w/eng/module/#keyfrom=dict2,n.模量，模件
moist,[mɔɪst],[mɔɪst],https://dict.youdao.com/w/eng/moist/#keyfrom=dict2,adj.潮湿的
moisture,[ˈmɔɪstʃə(r)],[ˈmɔɪstʃər],https://dict.youdao.com/w/eng/moisture/#keyfrom=dict2,n.潮气
molecular,[məˈlekjələ(r)],[məˈlekjələr],https://dict.youdao.com/w/eng/molecular/#keyfrom=dict2,adj.分子的
molecule,[ˈmɒlɪkjuːl],[ˈmɑːlɪkjuːl],https://dict.youdao.com/w/eng/molecule/#keyfrom=dict2,n.分子
moment,[ˈməʊmənt],[ˈmoʊmənt],https://dict.youdao.com/w/eng/moment/#keyfrom=dict2,n.时刻，瞬间
momentary,[ˈməʊməntri],[ˈmoʊmənteri],https://dict.youdao.com/w/eng/momentary/#keyfrom=dict2,adj.片刻的，瞬间的
momentous,[məˈmentəs],[moʊˈmentəs],https://dict.youdao.com/w/eng/momentous/#keyfrom=dict2,adj.重要的，重大的
monarch,[ˈmɒnək],[ˈmɑːnərk; ˈmɑːnɑːrk],https://dict.youdao.com/w/eng/monarch/#keyfrom=dict2,n.君主，王室
monastery,[ˈmɒnəst(ə)ri],[ˈmɑːnəsteri],https://dict.youdao.com/w/eng/monastery/#keyfrom=dict2,adj.修道院，寺院
